first_name,last_name,dob,full_name,normalized_name,normalized_name_df2,nick_name,height,weight,reach,stance,is_active
Jimy,Hettes,1987-06-09,Jimy Hettes,jimy hettes,jimy hettes,The Kid,69.0,145.0,71.0,Southpaw,False
Jin,Aoi,1997-01-21,Jin Aoi,jin aoi,jin aoi,,66.0,145.0,68.0,Orthodox,False
Jin,Bala,,Jin Bala,jin bala,jin bala,,69.0,155.0,,,False
Jin,Soo Son,1993-04-01,Jin Soo Son,jin soo son,jin soo son,,66.0,135.0,69.0,Orthodox,False
Jin Oh,Kim,,Jin Oh Kim,jin oh kim,jin oh kim,,69.0,205.0,,Orthodox,False
Jinensibieke,Asikeerbai,1988-07-10,Jinensibieke Asikeerbai,jinensibieke asikeerbai,jinensibieke asikeerbai,,66.0,155.0,69.0,Orthodox,False
Jinh Yu,Frey,1985-05-20,Jinh Yu Frey,jinh yu frey,jinh yu frey,,63.0,115.0,65.0,Southpaw,False
Jinnosuke,Kashimura,2001-08-12,Jinnosuke Kashimura,jinnosuke kashimura,jinnosuke kashimura,,67.0,155.0,71.0,Southpaw,False
Jiri,Prochazka,1992-10-14,Jiri Prochazka,jiri prochazka,jiri prochazka,,75.0,205.0,80.0,Orthodox,True
Joachim,Christensen,1978-11-07,Joachim Christensen,joachim christensen,joachim christensen,,75.0,205.0,76.0,Orthodox,False
Joachim,Hansen,1979-05-26,Joachim Hansen,joachim hansen,joachim hansen,Hellboy,67.0,150.0,,Southpaw,False
Joanderson,Brito,1995-02-11,Joanderson Brito,joanderson brito,joanderson brito,Tubarao,68.0,145.0,72.0,Orthodox,True
Joanna,Jedrzejczyk,1987-08-18,Joanna Jedrzejczyk,joanna jedrzejczyk,joanna jedrzejczyk,,66.0,115.0,65.0,Orthodox,False
Joanne,Wood,1985-12-23,Joanne Wood,joanne wood,joanne wood,JoJo,66.0,125.0,65.0,Orthodox,True
Joao,Elias,1995-01-08,Joao Elias,joao elias,joao elias,Alicate,63.0,125.0,64.0,Southpaw,True
Joao,Pierini,2071-12-11,Joao Pierini,joao pierini,joao pierini,,73.0,155.0,,Switch,False
Joao,Roque,2071-07-22,Joao Roque,joao roque,joao roque,,66.0,155.0,,Orthodox,False
Joao,Zaiden,1993-03-16,Joao Zaiden,joao zaiden,joao zaiden,,,205.0,,,False
Joao,Zeferino,1986-01-15,Joao Zeferino,joao zeferino,joao zeferino,The Brazilian Samurai,71.0,170.0,,Orthodox,False
Joao Paulo,Faria,,Joao Paulo Faria,joao paulo faria,joao paulo faria,,69.0,155.0,,,False
Joaquim,Silva,1989-02-05,Joaquim Silva,joaquim silva,joaquim silva,Netto BJJ,68.0,155.0,69.0,Southpaw,True
Joaquin,Buckley,1994-04-27,Joaquin Buckley,joaquin buckley,joaquin buckley,New Mansa,70.0,170.0,76.0,Southpaw,True
Joby,Sanchez,1991-06-24,Joby Sanchez,joby sanchez,joby sanchez,,66.0,135.0,68.0,Orthodox,False
Jocelyn,Jones-Lybarger,1985-10-04,Jocelyn Jones-Lybarger,jocelyn jones lybarger,jocelyn jones lybarger,,67.0,115.0,64.0,Orthodox,False
Jodie,Esquibel,1986-05-07,Jodie Esquibel,jodie esquibel,jodie esquibel,,61.0,115.0,64.0,Orthodox,False
Joe,Benoit,1982-03-12,Joe Benoit,joe benoit,joe benoit,,69.0,170.0,,Orthodox,False
Joe,Brammer,1983-08-23,Joe Brammer,joe brammer,joe brammer,The South Side Strangler,68.0,155.0,,Orthodox,False
Joe,Camacho,2072-03-10,Joe Camacho,joe camacho,joe camacho,,69.0,155.0,,Orthodox,False
Joe,Cason,1988-01-19,Joe Cason,joe cason,joe cason,,75.0,205.0,,,False
Joe,Charles,,Joe Charles,joe charles,joe charles,The Ghetto Man,73.0,260.0,,Southpaw,False
Joe,Doerksen,1977-10-09,Joe Doerksen,joe doerksen,joe doerksen,El Dirte,72.0,185.0,75.0,Orthodox,False
Joe,Duarte,1977-01-25,Joe Duarte,joe duarte,joe duarte,,,155.0,,,False
Joe,Duffy,1988-02-18,Joe Duffy,joe duffy,joe duffy,Irish,70.0,155.0,73.0,Orthodox,False
Joe,Ellenberger,1985-03-28,Joe Ellenberger,joe ellenberger,joe ellenberger,Excalibur,69.0,155.0,72.0,Orthodox,False
Joe,Giannetti,1995-07-05,Joe Giannetti,joe giannetti,joe giannetti,,72.0,155.0,74.0,Southpaw,False
Joe,Hernandez,,Joe Hernandez,joe hernandez,joe hernandez,,,,,,False
Joe,Hurley,1978-06-24,Joe Hurley,joe hurley,joe hurley,,68.0,155.0,,,False
Joe,Jordan,1978-07-27,Joe Jordan,joe jordan,joe jordan,,66.0,155.0,,Orthodox,False
Joe,Lauzon,1984-05-22,Joe Lauzon,joe lauzon,joe lauzon,,70.0,155.0,71.0,Orthodox,True
Joe,Lowry,1989-12-12,Joe Lowry,joe lowry,joe lowry,,71.0,155.0,73.0,Orthodox,False
Joe,Martin,,Joe Martin,joe martin,joe martin,,69.0,170.0,,,False
Joe,Merritt,1984-03-07,Joe Merritt,joe merritt,joe merritt,,72.0,170.0,,Orthodox,False
Joe,Moreira,,Joe Moreira,joe moreira,joe moreira,,71.0,195.0,,Southpaw,False
Joe,Neal,1986-07-29,Joe Neal,joe neal,joe neal,Nine Lives,66.0,135.0,,,False
Joe,Pardo,,Joe Pardo,joe pardo,joe pardo,,73.0,210.0,,Southpaw,False
Joe,Pearson,1978-03-28,Joe Pearson,joe pearson,joe pearson,The Triangular Strangler,70.0,145.0,,Orthodox,False
Joe,Proctor,1985-08-10,Joe Proctor,joe proctor,joe proctor,,70.0,155.0,72.0,Orthodox,False
Joe,Pyfer,1996-09-17,Joe Pyfer,joe pyfer,joe pyfer,Bodybagz,74.0,185.0,75.0,Orthodox,True
Joe,Ray,1984-12-17,Joe Ray,joe ray,joe ray,,,170.0,,,False
Joe,Riggs,1982-09-23,Joe Riggs,joe riggs,joe riggs,Diesel,72.0,185.0,70.0,Southpaw,False
Joe,Schilling,,Joe Schilling,joe schilling,joe schilling,,75.0,185.0,,,False
Joe,Slick,1977-10-17,Joe Slick,joe slick,joe slick,,72.0,199.0,,Orthodox,False
Joe,Solecki,1993-08-27,Joe Solecki,joe solecki,joe solecki,,69.0,155.0,70.0,Orthodox,False
Joe,Son,2070-11-22,Joe Son,joe son,joe son,,64.0,236.0,,Orthodox,False
Joe,Soto,1987-03-22,Joe Soto,joe soto,joe soto,One Bad Mofo,66.0,135.0,65.0,Orthodox,False
Joe,Stevenson,1982-06-15,Joe Stevenson,joe stevenson,joe stevenson,Daddy,67.0,145.0,70.0,Orthodox,False
Joe,Taimanglo,1984-06-27,Joe Taimanglo,joe taimanglo,joe taimanglo,The Juggernaut,64.0,135.0,,,False
Joe,Vedepo,,Joe Vedepo,joe vedepo,joe vedepo,The Doctor,72.0,185.0,,Orthodox,False
Joe,Veres,1977-11-09,Joe Veres,joe veres,joe veres,,67.0,155.0,,Orthodox,False
Joe,Warren,1976-10-31,Joe Warren,joe warren,joe warren,,66.0,135.0,,Orthodox,False
Joe,Wilk,1982-04-12,Joe Wilk,joe wilk,joe wilk,The Nose,69.0,145.0,,,False
Joel,Alvarez,1993-03-02,Joel Alvarez,joel alvarez,joel alvarez,El Fenomeno,75.0,155.0,77.0,Orthodox,True
Joel,Sutton,,Joel Sutton,joel sutton,joel sutton,,71.0,205.0,,Orthodox,False
Joel,Thomas ,,Joel Thomas,joel thomas,joel thomas,The NIce Guy,70.0,170.0,,,False
Joey,Armstrong,,Joey Armstrong,joey armstrong,joey armstrong,,,,,,False
Joey,Beltran,1981-12-08,Joey Beltran,joey beltran,joey beltran,The Mexicutioner,73.0,185.0,75.0,Orthodox,False
Joey,Gambino,1988-10-26,Joey Gambino,joey gambino,joey gambino,The Raging Warrior,67.0,145.0,,Orthodox,False
Joey,Gilbert,1976-06-05,Joey Gilbert,joey gilbert,joey gilbert,,71.0,155.0,,Orthodox,False
Joey,Gomez,1986-07-21,Joey Gomez,joey gomez,joey gomez,KO King,70.0,135.0,73.0,Orthodox,False
Joey,Gomez,1989-08-29,Joey Gomez,joey gomez,joey gomez,,70.0,155.0,71.0,Orthodox,False
Joey,Hart,1997-06-24,Joey Hart,joey hart,joey hart,The Hitman,75.0,170.0,79.0,Orthodox,False
Joey,Roberts,,Joey Roberts,joey roberts,joey roberts,,74.0,200.0,,,False
Joey,Villasenor,2075-10-17,Joey Villasenor,joey villasenor,joey villasenor,Smokin' Joe,72.0,185.0,,Orthodox,False
Johil,de Oliveira,,Johil de Oliveira,johil de oliveira,johil de oliveira,,66.0,170.0,,Orthodox,False
John,Adajar,1991-06-22,John Adajar,john adajar,john adajar,The Outlaw,69.0,170.0,75.0,Orthodox,False
John,Albert,1986-10-13,John Albert,john albert,john albert,Prince,68.0,135.0,68.0,Orthodox,False
John,Alessio,1979-07-05,John Alessio,john alessio,john alessio,The Natural,70.0,155.0,72.0,Orthodox,False
John,Allan,1993-02-22,John Allan,john allan,john allan,,73.0,205.0,75.0,Orthodox,False
John,Campetella,,John Campetella,john campetella,john campetella,,69.0,235.0,,Orthodox,False
John,Castaneda,1991-12-18,John Castaneda,john castaneda,john castaneda,Sexi Mexi,66.0,135.0,71.0,Switch,True
John,Cholish,1983-12-17,John Cholish,john cholish,john cholish,,71.0,155.0,74.0,Orthodox,False
John,Clarke,1977-08-15,John Clarke,john clarke,john clarke,,,170.0,,,False
John,Cofer,1984-04-29,John Cofer,john cofer,john cofer,The Potter,69.0,155.0,,Southpaw,False
John,Devine,,John Devine,john devine,john devine,,,,,,False
John,Dixson,,John Dixson,john dixson,john dixson,Big John,72.0,275.0,,Orthodox,False
John,Dodson,1984-09-26,John Dodson,john dodson,john dodson,The Magician,63.0,135.0,66.0,Orthodox,False
John,Donaldson,1992-07-09,John Donaldson,john donaldson,john donaldson,J.T.,68.0,145.0,,,False
John,Dowdy,,John Dowdy,john dowdy,john dowdy,,,,,,False
John,Doyle,1976-11-21,John Doyle,john doyle,john doyle,The Iron Bull,71.0,205.0,,Orthodox,False
John,Elam,,John Elam,john elam,john elam,,,,,,False
John,Franchi,1982-07-16,John Franchi,john franchi,john franchi,,66.0,145.0,67.0,Orthodox,False
John,Gunderson,1979-01-05,John Gunderson,john gunderson,john gunderson,Quick Guns,69.0,155.0,69.0,Orthodox,False
John,Gunther,1985-11-24,John Gunther,john gunther,john gunther,The Machine,69.0,155.0,72.0,Orthodox,False
John,Halverson,2072-09-08,John Halverson,john halverson,john halverson,The Hurricane,69.0,155.0,,Southpaw,False
John,Hathaway,1987-07-23,John Hathaway,john hathaway,john hathaway,The Hitman,73.0,170.0,75.0,Orthodox,False
John,Hosman,1980-11-13,John Hosman,john hosman,john hosman,,70.0,135.0,,Southpaw,False
John,Howard,1983-03-01,John Howard,john howard,john howard,Doomsday,67.0,170.0,72.0,Orthodox,False
John,Kelly,1978-08-02,John Kelly,john kelly,john kelly,,69.0,170.0,,,False
John,Kolosci,2074-11-26,John Kolosci,john kolosci,john kolosci,,71.0,185.0,,Orthodox,False
John,Kuhner,1982-10-12,John Kuhner,john kuhner,john kuhner,,,170.0,,,False
John,Lewis,,John Lewis,john lewis,john lewis,,72.0,155.0,,Southpaw,False
John,Lineker,1990-06-12,John Lineker,john lineker,john lineker,Hands of Stone,63.0,135.0,67.0,Orthodox,False
John,Lober,2068-02-26,John Lober,john lober,john lober,The Machine,71.0,199.0,,Orthodox,False
John,Maguire,1983-05-19,John Maguire,john maguire,john maguire,The One,69.0,155.0,69.0,Southpaw,False
John,Makdessi,1985-05-03,John Makdessi,john makdessi,john makdessi,The Bull,68.0,155.0,68.0,Orthodox,True
John,Marsh,2070-09-15,John Marsh,john marsh,john marsh,,72.0,265.0,,Orthodox,False
John,Matua,,John Matua,john matua,john matua,,74.0,400.0,,Orthodox,False
John,Moraga,1984-03-20,John Moraga,john moraga,john moraga,,66.0,125.0,66.0,Orthodox,False
John,Phillips,1985-06-09,John Phillips,john phillips,john phillips,The Welsh Wrecking Machine,71.0,185.0,75.0,Southpaw,False
John,Polakowski,1981-06-21,John Polakowski,john polakowski,john polakowski,Buckets of Blood,70.0,155.0,,Orthodox,False
John,Reedy,,John Reedy,john reedy,john reedy,The Wild Child,68.0,155.0,,,False
John,Renken,,John Renken,john renken,john renken,The Saint,72.0,190.0,,Orthodox,False
John,Richard,1982-05-22,John Richard,john richard,john richard,,,205.0,,,False
John,Salgado,,John Salgado,john salgado,john salgado,Greco,70.0,170.0,,,False
John,Salter,1985-03-21,John Salter,john salter,john salter,,73.0,185.0,74.0,Southpaw,False
John,Teixeira,1986-11-18,John Teixeira,john teixeira,john teixeira,Macapa,67.0,145.0,,Orthodox,False
John,Yannis,1994-07-07,John Yannis,john yannis,john yannis,,67.0,145.0,70.0,Southpaw,True
John,Yoo,,John Yoo,john yoo,john yoo,,,135.0,,,False
John Dave,Almanza,2004-03-22,John Dave Almanza,john dave almanza,john dave almanza,The Striker,67.0,125.0,67.0,Southpaw,False
John Paul,Elias,,John Paul Elias,john paul elias,john paul elias,,76.0,205.0,,,False
Johnny,Bedford,1983-01-06,Johnny Bedford,johnny bedford,johnny bedford,Brutal,70.0,135.0,71.0,Orthodox,False
Johnny,Case,1989-06-28,Johnny Case,johnny case,johnny case,Hollywood,70.0,155.0,72.0,Orthodox,False
Johnny,Cisneros,1980-02-05,Johnny Cisneros,johnny cisneros,johnny cisneros,The Tattooed Terror,71.0,170.0,,,False
Johnny,Eduardo,1978-08-03,Johnny Eduardo,johnny eduardo,johnny eduardo,,67.0,135.0,71.0,Orthodox,False
Johnny,Munoz,1993-02-16,Johnny Munoz,johnny munoz,johnny munoz,Kid Kvenbo,69.0,135.0,71.0,Orthodox,True
Johnny,Rees,1982-10-21,Johnny Rees,johnny rees,johnny rees,The Hater Hurter,72.0,170.0,,Orthodox,False
Johnny,Rhodes,,Johnny Rhodes,johnny rhodes,johnny rhodes,,72.0,210.0,,Orthodox,False
Johnny,Sampaio,2075-09-11,Johnny Sampaio,johnny sampaio,johnny sampaio,,68.0,170.0,,Orthodox,False
Johnny,Walker,1992-03-30,Johnny Walker,johnny walker,johnny walker,,78.0,205.0,82.0,Orthodox,True
Johny,Hendricks,1983-09-12,Johny Hendricks,johny hendricks,johny hendricks,Bigg Rigg,69.0,185.0,69.0,Southpaw,False
Joilton,Lutterbach,1992-11-05,Joilton Lutterbach,joilton lutterbach,joilton lutterbach,Peregrino,73.0,185.0,75.0,Orthodox,False
Jon,Delos Reyes,1987-08-19,Jon Delos Reyes,jon delos reyes,jon delos reyes,The Heat,66.0,125.0,67.0,Orthodox,False
Jon,Fitch,1978-02-24,Jon Fitch,jon fitch,jon fitch,,72.0,170.0,74.0,Orthodox,False
Jon,Hess,,Jon Hess,jon hess,jon hess,,79.0,295.0,,,False
Jon,Jones,1987-07-19,Jon Jones,jon jones,jon jones,Bones,76.0,248.0,84.0,Orthodox,True
Jon,Kunneman,1999-07-14,Jon Kunneman,jon kunneman,jon kunneman,AK-47,,185.0,,,False
Jon,Madsen,1980-02-12,Jon Madsen,jon madsen,jon madsen,,72.0,240.0,72.0,Orthodox,False
Jon,Manley,1986-07-07,Jon Manley,jon manley,jon manley,,73.0,170.0,,Orthodox,False
Jon,Murphy,1977-08-09,Jon Murphy,jon murphy,jon murphy,Man of Faith,75.0,260.0,,Orthodox,False
Jon,Tuck,1984-08-28,Jon Tuck,jon tuck,jon tuck,Super Saiyan,71.0,155.0,73.0,Orthodox,False
Jon Olav,Einemo,2075-12-10,Jon Olav Einemo,jon olav einemo,jon olav einemo,The Viking,78.0,253.0,,Orthodox,False
Jonas,Bilharinho,1990-05-22,Jonas Bilharinho,jonas bilharinho,jonas bilharinho,,71.0,145.0,75.0,Switch,False
Jonatas,Novaes,1981-03-02,Jonatas Novaes,jonatas novaes,jonatas novaes,,71.0,170.0,,,False
Jonathan,Brookins,1985-08-13,Jonathan Brookins,jonathan brookins,jonathan brookins,,72.0,145.0,74.0,Southpaw,False
Jonathan,Contrestano,,Jonathan Contrestano,jonathan contrestano,jonathan contrestano,JT,,155.0,,,False
Jonathan,Figueroa,1995-02-05,Jonathan Figueroa,jonathan figueroa,jonathan figueroa,El Picante,,185.0,,,False
Jonathan,Goulet,1979-07-13,Jonathan Goulet,jonathan goulet,jonathan goulet,The Road Warrior,72.0,170.0,73.0,Orthodox,False
Jonathan,Martinez,1994-04-20,Jonathan Martinez,jonathan martinez,jonathan martinez,Dragon,68.0,135.0,70.0,Southpaw,True
Jonathan,Meunier,1987-08-04,Jonathan Meunier,jonathan meunier,jonathan meunier,District,75.0,170.0,,Switch,False
Jonathan,Micallef,1999-03-05,Jonathan Micallef,jonathan micallef,jonathan micallef,The Captain,72.0,170.0,77.0,Southpaw,True
Jonathan,Pearce,1992-05-01,Jonathan Pearce,jonathan pearce,jonathan pearce,JSP,72.0,145.0,71.0,Switch,False
Jonathan,Piersma,1996-03-03,Jonathan Piersma,jonathan piersma,jonathan piersma,Warhawk,71.0,170.0,73.0,Orthodox,False
Jonathan,Rivera,,Jonathan Rivera,jonathan rivera,jonathan rivera,,,155.0,,,False
Jonathan,Santa Maria,,Jonathan Santa Maria,jonathan santa maria,jonathan santa maria,,69.0,125.0,,,False
Jonathan,Wiezorek,1978-02-10,Jonathan Wiezorek,jonathan wiezorek,jonathan wiezorek,,75.0,250.0,,Southpaw,False
Jonathan,Wilson,1987-07-17,Jonathan Wilson,jonathan wilson,jonathan wilson,Johnny Bravo,74.0,205.0,75.0,Southpaw,False
Jonathan ,Mix,1980-11-09,Jonathan  Mix,jonathan mix,jonathanmix,,72.0,168.0,,,False
Jonavin,Webb,1989-04-28,Jonavin Webb,jonavin webb,jonavin webb,The Spyder,70.0,170.0,,Orthodox,False
Jong Man,Kim,1978-03-03,Jong Man Kim,jong man kim,jong man kim,Special Force,67.0,139.0,,Orthodox,False
Jong Wang,Kim,,Jong Wang Kim,jong wang kim,jong wang kim,,73.0,240.0,,,False
Jong Won,Kim,,Jong Won Kim,jong won kim,jong won kim,,67.0,139.0,,Orthodox,False
Jonny,Carson,,Jonny Carson,jonny carson,jonny carson,,70.0,155.0,,,False
Jonny,Goh,,Jonny Goh,jonny goh,jonny goh,,71.0,155.0,,,False
Jonny,Parsons,1991-09-06,Jonny Parsons,jonny parsons,jonny parsons,The Sluggernaut,69.0,170.0,69.0,Orthodox,True
JooSang,Yoo,1994-01-21,JooSang Yoo,joosang yoo,joosang yoo,Zombie Jr.,67.0,145.0,71.0,Orthodox,True
Jordan,Bailey,,Jordan Bailey,jordan bailey,jordan bailey,,69.0,145.0,,,False
Jordan,Dowdy,,Jordan Dowdy,jordan dowdy,jordan dowdy,,,170.0,,,False
Jordan,Espinosa,1989-11-08,Jordan Espinosa,jordan espinosa,jordan espinosa,The Gamer,66.0,125.0,69.0,Orthodox,False
Jordan,Goodwin,,Jordan Goodwin,jordan goodwin,jordan goodwin,,,155.0,,,False
Jordan,Griffin,1990-02-28,Jordan Griffin,jordan griffin,jordan griffin,Native Psycho,70.0,145.0,73.0,Southpaw,False
Jordan,Johnson,1988-11-18,Jordan Johnson,jordan johnson,jordan johnson,,74.0,205.0,79.0,Orthodox,False
Jordan,Leavitt,1995-06-02,Jordan Leavitt,jordan leavitt,jordan leavitt,The Monkey King,69.0,155.0,71.0,Southpaw,True
Jordan,Mein,1989-10-10,Jordan Mein,jordan mein,jordan mein,Young Gun,72.0,170.0,73.0,Orthodox,False
Jordan,Parsons,1990-08-26,Jordan Parsons,jordan parsons,jordan parsons,Pretty Boy,69.0,145.0,,,False
Jordan,Radev,1976-09-28,Jordan Radev,jordan radev,jordan radev,,67.0,185.0,,Southpaw,False
Jordan,Rinaldi,1987-09-25,Jordan Rinaldi,jordan rinaldi,jordan rinaldi,All Day,70.0,145.0,72.0,Orthodox,False
Jordan,Vucenic,1996-03-02,Jordan Vucenic,jordan vucenic,jordan vucenic,The Epidemic,70.0,155.0,73.0,Orthodox,False
Jordan,Williams,1990-10-13,Jordan Williams,jordan williams,jordan williams,Bomaye,73.0,185.0,75.0,Southpaw,False
Jordan,Wright,1991-10-07,Jordan Wright,jordan wright,jordan wright,The Beverly Hills Ninja,74.0,205.0,77.0,Orthodox,False
Jorge,Gonzalez,1984-02-29,Jorge Gonzalez,jorge gonzalez,jorge gonzalez,Street,74.0,205.0,76.0,Orthodox,False
Jorge,Gurgel,1977-01-25,Jorge Gurgel,jorge gurgel,jorge gurgel,,67.0,155.0,69.0,Orthodox,False
Jorge,Interiano,,Jorge Interiano,jorge interiano,jorge interiano,,73.0,205.0,,,False
Jorge,Lopez,1988-11-21,Jorge Lopez,jorge lopez,jorge lopez,,70.0,170.0,,Orthodox,False
Jorge,Masvidal,1984-11-12,Jorge Masvidal,jorge masvidal,jorge masvidal,Gamebred,71.0,170.0,74.0,Orthodox,False
Jorge,Oliveira,,Jorge Oliveira,jorge oliveira,jorge oliveira,,73.0,205.0,,,False
Jorge,Ortiz,,Jorge Ortiz,jorge ortiz,jorge ortiz,The Naked Man,72.0,185.0,,Orthodox,False
Jorge,Patino,2073-08-05,Jorge Patino,jorge patino,jorge patino,Macaco,68.0,170.0,,Orthodox,False
Jorge,Rivera,2072-02-28,Jorge Rivera,jorge rivera,jorge rivera,El Conquistador,73.0,185.0,73.0,Orthodox,False
Jorge,Santiago,1980-10-09,Jorge Santiago,jorge santiago,jorge santiago,The Sandman,73.0,170.0,75.0,Orthodox,False
Jorge,de Oliveira,1980-01-22,Jorge de Oliveira,jorge de oliveira,jorge de oliveira,Blade,68.0,155.0,,Orthodox,False
Jorgen,Kruth,2074-05-08,Jorgen Kruth,jorgen kruth,jorgen kruth,The Last Viking,74.0,205.0,,,False
Jose,Alday,1991-09-14,Jose Alday,jose alday,jose alday,Pochito,67.0,135.0,68.0,Orthodox,True
Jose,Aldo,1986-09-09,Jose Aldo,jose aldo,jose aldo,,67.0,135.0,70.0,Orthodox,False
Jose,Augusto,1992-03-28,Jose Augusto,jose augusto,jose augusto,Gugu,75.0,251.0,,,True
Jose,Barreto,,Jose Barreto,jose barreto,jose barreto,,,185.0,,Southpaw,False
Jose,Canseco,2064-07-02,Jose Canseco,jose canseco,jose canseco,,76.0,240.0,,Orthodox,False
Jose,Daniel Medina,1991-05-17,Jose Daniel Medina,jose daniel medina,jose daniel medina,Chicho,72.0,185.0,74.0,Orthodox,False
Jose,Delano,1996-09-11,Jose Delano,jose delano,jose delano,,68.0,145.0,70.0,Orthodox,True
Jose,Delgado,1998-04-21,Jose Delgado,jose delgado,jose delgado,,71.0,145.0,74.0,Switch,False
Jose,Henrique,2002-05-23,Jose Henrique,jose henrique,jose henrique,Canela,75.0,170.0,79.0,Orthodox,True
Jose,Johnson,1995-05-20,Jose Johnson,jose johnson,jose johnson,Zhakwarius,72.0,125.0,71.0,Orthodox,False
Jose,Landi-Jons,2073-09-09,Jose Landi-Jons,jose landi jons,jose landi jons,Pele,71.0,170.0,,Orthodox,False
Jose,Maria,1982-01-04,Jose Maria,jose maria,jose maria,No Chance,65.0,125.0,,Orthodox,False
Jose,Montanha,1996-08-25,Jose Montanha,jose montanha,jose montanha,,,265.0,,,False
Jose,Ochoa,2000-12-31,Jose Ochoa,jose ochoa,jose ochoa,Kalzifer,67.0,125.0,67.0,Southpaw,True
Jose,Palacios,,Jose Palacios,jose palacios,jose palacios,,69.0,145.0,,Orthodox,False
Jose,Perez,,Jose Perez,jose perez,jose perez,,,,,,False
Jose,Quinonez,1990-07-28,Jose Quinonez,jose quinonez,jose quinonez,Teco,68.0,135.0,69.0,Southpaw,False
Jose,Santibanez,1980-01-18,Jose Santibanez,jose santibanez,jose santibanez,,,155.0,,,False
Jose,Torres,1992-08-02,Jose Torres,jose torres,jose torres,Shorty,64.0,125.0,65.0,Orthodox,False
Josefine,Knutsson,1996-01-16,Josefine Knutsson,josefine knutsson,josefine knutsson,Thunder,63.0,115.0,60.0,Orthodox,False
Joselyne,Edwards,1995-09-29,Joselyne Edwards,joselyne edwards,joselyne edwards,La Pantera,68.0,135.0,70.0,Orthodox,True
Joseph,Benavidez,1984-07-31,Joseph Benavidez,joseph benavidez,joseph benavidez,,64.0,125.0,65.0,Southpaw,False
Joseph,Gigliotti,1993-08-13,Joseph Gigliotti,joseph gigliotti,joseph gigliotti,Capo,71.0,185.0,,Orthodox,False
Joseph,Holmes,1995-07-04,Joseph Holmes,joseph holmes,joseph holmes,Uglyman Joe,76.0,185.0,80.0,Orthodox,False
Joseph,Larcinese,1998-10-01,Joseph Larcinese,joseph larcinese,joseph larcinese,Big Sexy,,125.0,,,False
Joseph,Morales,1994-08-22,Joseph Morales,joseph morales,joseph morales,Bopo,66.0,125.0,69.0,Switch,True
Joseph,Sandoval,1986-05-11,Joseph Sandoval,joseph sandoval,joseph sandoval,,67.0,135.0,,Southpaw,False
Josh,Appelt,1983-06-19,Josh Appelt,josh appelt,josh appelt,,70.0,255.0,,Southpaw,True
Josh,Barnett,1977-11-10,Josh Barnett,josh barnett,josh barnett,The Warmaster,75.0,250.0,78.0,Orthodox,False
Josh,Bennett,,Josh Bennett,josh bennett,josh bennett,,76.0,259.0,,Orthodox,False
Josh,Bryant,1980-04-23,Josh Bryant,josh bryant,josh bryant,The Beast,70.0,185.0,,Orthodox,False
Josh,Bumgarner,,Josh Bumgarner,josh bumgarner,josh bumgarner,,73.0,170.0,,,False
Josh,Burns,1978-05-15,Josh Burns,josh burns,josh burns,The Hammer,73.0,244.0,,,False
Josh,Clopton,1981-07-11,Josh Clopton,josh clopton,josh clopton,The Gentleman,66.0,145.0,,Orthodox,False
Josh,Copeland,1982-10-20,Josh Copeland,josh copeland,josh copeland,Cuddly Bear,73.0,265.0,,Orthodox,False
Josh,Culibao,1994-05-24,Josh Culibao,josh culibao,josh culibao,Kuya,70.0,145.0,73.0,Orthodox,False
Josh,Diekmann,1976-10-09,Josh Diekmann,josh diekmann,josh diekmann,The Freight Train,64.0,246.0,,,False
Josh,Emmett,1985-03-04,Josh Emmett,josh emmett,josh emmett,,66.0,145.0,70.0,Orthodox,True
Josh,Epps,1986-08-23,Josh Epps,josh epps,josh epps,,,130.0,,,False
Josh,Ferguson,1988-05-13,Josh Ferguson,josh ferguson,josh ferguson,Taz,65.0,125.0,,Orthodox,False
Josh,Fremd,1994-01-15,Josh Fremd,josh fremd,josh fremd,,76.0,185.0,76.0,Orthodox,False
Josh,Grispi,1988-10-14,Josh Grispi,josh grispi,josh grispi,The Fluke,71.0,145.0,74.0,Orthodox,False
Josh,Haynes,1977-07-30,Josh Haynes,josh haynes,josh haynes,Bring the Pain,69.0,170.0,,Orthodox,False
Josh,Hendricks,1976-08-28,Josh Hendricks,josh hendricks,josh hendricks,,74.0,235.0,,Southpaw,False
Josh,Hokit,1997-11-12,Josh Hokit,josh hokit,josh hokit,,73.0,238.0,73.0,Orthodox,True
Josh,Janousek,1980-09-25,Josh Janousek,josh janousek,josh janousek,,71.0,185.0,,Orthodox,False
Josh,Jarvis,,Josh Jarvis,josh jarvis,josh jarvis,,,,,,False
Josh,Koscheck,1977-11-30,Josh Koscheck,josh koscheck,josh koscheck,,70.0,170.0,73.0,Orthodox,False
Josh,LaBerge,,Josh LaBerge,josh laberge,josh laberge,,70.0,145.0,,,False
Josh,McDonald,,Josh McDonald,josh mcdonald,josh mcdonald,,,185.0,,,False
Josh,Neal,,Josh Neal,josh neal,josh neal,,72.0,185.0,,,False
Josh,Neer,1983-03-24,Josh Neer,josh neer,josh neer,The Dentist,71.0,170.0,72.0,Orthodox,False
Josh,Paiva,1991-04-05,Josh Paiva,josh paiva,josh paiva,,66.0,125.0,,,False
Josh,Parisian,1989-06-28,Josh Parisian,josh parisian,josh parisian,,76.0,265.0,79.0,Orthodox,True
